Order,Name,Khmer,Geocode,number of Villages,District,Province,Latitude,Longitude
792,Kaoh Khnhaer,កោះខ្ញែរ,100404,7,Sambour,Kratie ,12.7744233,105.9670501
793,Sambour,សំបូរ,100407,4,Sambour,Kratie ,12.7744233,105.9670501
794,Sandan,សណ្ដាន់,100408,6,Sambour,Kratie ,12.6888274,106.0174835
795,Voadthonak,វឌ្ឍនៈ,100410,10,Snuol,Kratie ,12.7465292,105.8482824
796,Khsuem,ឃ្សឹម,100501,9,Snuol,Kratie ,12.2501562,106.4247363
797,Pir Thnu,ពីរធ្នូ,100502,11,Snuol,Kratie ,12.0444887,106.4725118
798,Snuol,ស្នួល,100503,15,Snuol,Kratie ,12.0724709,106.4229199
799,Srae Char,ស្រែចារ,100504,13,Snuol,Kratie ,12.0015177,106.3412959
800,Svay Chreah,ស្វាយជ្រះ,100505,11,Snuol,Kratie ,12.3030172,106.3009003
801,Kronhoung Saen Chey,គ្រញូងសែនជ័យ,100506,9,Chetr Borei,Kratie ,12.5759862,106.2522143
802,Bos Leav,បុសលាវ,100601,5,Chetr Borei,Kratie ,12.3774308,106.0597966
803,Changkrang,ចង្ក្រង់,100602,10,Chetr Borei,Kratie ,12.6312471,106.1533841
804,Dar,ដារ,100603,6,Chetr Borei,Kratie ,12.5030023,106.12594
805,Kantuot,កន្ទួត,100604,5,Chetr Borei,Kratie ,12.4342537,106.2226542
806,Kou Loab,គោលាប់,100605,5,Chetr Borei,Kratie ,12.5410168,106.0629873
807,Kaoh Chraeng,កោះច្រែង,100606,8,Chetr Borei,Kratie ,12.3749708,106.0434449
808,Sambok,សំបុក,100607,6,Chetr Borei,Kratie ,12.696275,106.1259175
809,Thma Andaeuk,ថ្មអណ្ដើក,100608,3,Chetr Borei,Kratie ,12.4152999,106.1441446
810,Thma Kreae,ថ្មគ្រែ,100609,12,Chetr Borei,Kratie ,12.5522026,106.0083789
811,Thmei,ថ្មី,100610,5,Ou Krieng,Kratie ,13.0478596,106.1807963
812,Kbal Damrei,ក្បាលដំរី,100701,5,Ou Krieng,Kratie ,12.860128,106.1956634
813,Ou Krieng,អូរគ្រៀង,100702,3,Ou Krieng,Kratie ,13.0478596,106.1807963
814,Oukondear Senchey,អូរកណ្តៀរសែនជ័យ,100703,6,Ou Krieng,Kratie ,13.0478596,106.1807963
815,Roluos Mean Chey,រលួសមានជ័យ,100704,6,Ou Krieng,Kratie ,13.0478596,106.1807963
816,Srae Chis,ស្រែជិះ,100705,3,Kaev Seima,Mondulkiri ,12.1878099,106.8827427
817,Chong Phlah,ចុងផ្លាស់,110101,5,Kaev Seima,Mondulkiri ,12.5997358,106.5819789
818,Memang,មេម៉ង់,110102,6,Kaev Seima,Mondulkiri ,12.5051131,106.915807
819,Srae Chhuk,ស្រែឈូក,110103,8,Kaev Seima,Mondulkiri ,12.3742536,106.7070185
820,Srae Khtum,ស្រែខ្ទុម,110104,5,Kaev Seima,Mondulkiri ,12.1121791,106.8858208
821,Srae Preah,ស្រែព្រះ,110105,4,Kaoh Nheaek,Mondulkiri ,12.2784655,106.8675811
822,Nang Khi Lik,ណងឃីលិក,110201,3,Kaoh Nheaek,Mondulkiri ,13.2365884,107.1414917
823,A Buon Leu,អ បួនលើ,110202,4,Kaoh Nheaek,Mondulkiri ,13.0755436,107.0362272
824,Roya,រយ៉,110203,4,Kaoh Nheaek,Mondulkiri ,13.0859955,106.6291304
825,Sokh Sant,សុខសាន្ដ,110204,2,Kaoh Nheaek,Mondulkiri ,13.0755436,107.0362272
826,Srae Huy,ស្រែហ៊ុយ,110205,9,Kaoh Nheaek,Mondulkiri ,13.084105,107.0563047
827,Srae Sangkum,ស្រែសង្គម,110206,3,Ou Reang,Mondulkiri ,12.9554119,107.2819121
828,Dak Dam,ដាក់ដាំ,110301,4,Ou Reang,Mondulkiri ,12.4426496,107.2891777
829,Saen Monourom,សែនមនោរម្យ,110302,4,Pech Chreada,Mondulkiri ,12.5363948,107.4292386
830,Krang Teh,ក្រង់តេះ,110401,4,Pech Chreada,Mondulkiri ,12.7214636,107.4321975
831,Pu Chrey,ពូជ្រៃ,110402,3,Pech Chreada,Mondulkiri ,12.7054572,107.0067031
832,Srae Ampum,ស្រែអំពូម,110403,7,Pech Chreada,Mondulkiri ,12.5471483,107.3404258
833,Bu Sra,ប៊ូស្រា,110404,2,Saen Monourom,Mondulkiri ,12.4747209,107.1484521
834,Monourom,មនោរម្យ,110501,4,Saen Monourom,Mondulkiri ,12.4747209,107.1484521
835,Sokh Dom,សុខដុម,110502,4,Saen Monourom,Mondulkiri ,12.4747209,107.1484521
836,Spean Mean Chey,ស្ពានមានជ័យ,110503,4,Saen Monourom,Mondulkiri ,12.4969369,107.2480359
837,Romonea,រមនា,110504,16,Chamkar Mon,Phnom Penh ,11.548878,104.9213643
838,Tonle Basak,ទន្លេបាសាក់,120101,4,Chamkar Mon,Phnom Penh ,11.5457629,104.9305537
839,Tuol Tumpung Ti Pir,ទួលទំពូងទី ២,120109,5,Chamkar Mon,Phnom Penh ,11.5415741,104.9120688
840,Tuol Tumpung Ti Muoy,ទួលទំពូងទី ១,120110,8,Chamkar Mon,Phnom Penh ,11.5394311,104.9169843
841,Boeng Trabaek,បឹងត្របែក,120111,7,Chamkar Mon,Phnom Penh ,11.5398553,104.9220943
842,Phsar Daeum Thkov,ផ្សារដើមថ្កូវ,120112,11,Doun Penh,Phnom Penh ,11.530986,104.9199043
843,Phsar Thmei Ti Muoy,ផ្សារថ្មីទី ១,120201,9,Doun Penh,Phnom Penh ,11.5702676,104.9220943
844,Phsar Thmei Ti Pir,ផ្សារថ្មីទី ២,120202,14,Doun Penh,Phnom Penh ,11.5686731,104.9195393
845,Phsar Thmei Ti Bei,ផ្សារថ្មីទី ៣,120203,10,Doun Penh,Phnom Penh ,11.5660435,104.9235543
846,Boeng Reang,បឹងរាំង,120204,16,Doun Penh,Phnom Penh ,11.5605899,104.9220943
847,Phsar Kandal Ti Muoy,ផ្សារកណ្ដាលទី១,120205,11,Doun Penh,Phnom Penh ,11.5698087,104.9308546
848,Phsar Kandal Ti Pir,ផ្សារកណ្ដាលទី២,120206,8,Doun Penh,Phnom Penh ,11.5672731,104.9264744
849,Chakto Mukh,ចតុមុខ,120207,11,Doun Penh,Phnom Penh ,11.5604786,104.9374252
850,Chey Chummeah,ជ័យជំនះ,120208,10,Doun Penh,Phnom Penh ,11.5635493,104.9315847
851,Phsar Chas,ផ្សារចាស់,120209,24,Doun Penh,Phnom Penh ,11.5714208,104.9264744
852,Srah Chak,ស្រះចក,120210,10,Doun Penh,Phnom Penh ,11.579752,104.9126044
853,Voat Phnum,វត្ដភ្នំ,120211,6,Prampir Meakkakra,Phnom Penh ,11.5631601,104.9126044
854,Ou Ruessei Ti Muoy,អូរឫស្សីទី ១,120301,9,Prampir Meakkakra,Phnom Penh ,11.5625473,104.9170771
855,Ou Ruessei Ti Pir,អូរឫស្សីទី ២,120302,6,Prampir Meakkakra,Phnom Penh ,11.5625473,104.9170771
856,Ou Ruessei Ti Bei,អូរឫស្សីទី ៣,120303,8,Prampir Meakkakra,Phnom Penh ,11.5625473,104.9170771
857,Ou Ruessei Ti Buon,អូរឫស្សីទី ៤,120304,9,Prampir Meakkakra,Phnom Penh ,11.5625473,104.9170771
858,Monourom,មនោរម្យ,120305,10,Prampir Meakkakra,Phnom Penh ,11.5631601,104.9126044
859,Mittapheap,មិត្ដភាព,120306,12,Prampir Meakkakra,Phnom Penh ,11.5631601,104.9126044
860,Veal Vong,វាលវង់,120307,6,Prampir Meakkakra,Phnom Penh ,11.5631601,104.9126044
861,Boeng Proluet,បឹងព្រលឹត,120308,10,Tuol Kouk,Phnom Penh ,11.561158,104.8980058
862,Phsar Depou Ti Muoy,ផ្សារដេប៉ូទី ១,120401,11,Tuol Kouk,Phnom Penh ,11.5706076,104.9023853
863,Phsar Depou Ti Pir,ផ្សារដេប៉ូទី ២,120402,10,Tuol Kouk,Phnom Penh ,11.5656538,104.904575
864,Phsar Depou Ti Bei,ផ្សារដេប៉ូទី ៣,120403,16,Tuol Kouk,Phnom Penh ,11.5628886,104.904575
865,Tuek L'ak Ti Muoy,ទឹកល្អក់ទី ១,120404,13,Tuol Kouk,Phnom Penh ,11.5679335,104.8933668
866,Tuek L'ak Ti Pir,ទឹកល្អក់ទី ២,120405,13,Tuol Kouk,Phnom Penh ,11.5633463,104.8958161
867,Tuek L'ak Ti Bei,ទឹកល្អក់ទី ៣,120406,14,Tuol Kouk,Phnom Penh ,11.5600041,104.8936265
868,Boeng Kak Ti Muoy,បឹងកក់ទី ១,120407,23,Tuol Kouk,Phnom Penh ,11.5818226,104.8994656
869,Boeng Kak Ti Pir,បឹងកក់ទី ២,120408,16,Tuol Kouk,Phnom Penh ,11.5765966,104.8936265
870,Phsar Daeum Kor,ផ្សារដើមគរ,120409,17,Tuol Kouk,Phnom Penh ,11.5573585,104.904575
871,Boeng Salang,បឹងសាឡាង,120410,6,Dangkao,Phnom Penh ,11.479751,104.8688126
872,Dangkao,ដង្កោ,120501,10,Dangkao,Phnom Penh ,11.4954227,104.8863279
873,Pong Tuek,ពងទឹក,120507,9,Dangkao,Phnom Penh ,11.473724,104.8250329
874,Prey Veaeng,ព្រៃវែង,120508,12,Dangkao,Phnom Penh ,11.4740029,104.8446636
875,Prey Sa,ព្រៃស,120510,4,Dangkao,Phnom Penh ,11.4902936,104.8561454
876,Krang Pongro,ក្រាំងពង្រ,120512,7,Dangkao,Phnom Penh ,11.4469158,104.8051225
877,Sak Sampov,សាក់សំពៅ,120514,6,Dangkao,Phnom Penh ,11.4559406,104.8483806
878,Cheung Aek,ជើងឯក,120515,4,Dangkao,Phnom Penh ,11.4842402,104.901276
879,Kong Noy,គងនយ,120516,6,Dangkao,Phnom Penh ,11.4341419,104.8425433
880,Preaek Kampues,ព្រែកកំពឹស,120517,3,Dangkao,Phnom Penh ,11.4506133,104.8980058
881,Roluos,រលួស,120518,8,Dangkao,Phnom Penh ,11.4381613,104.8717317
882,Spean Thma,ស្ពានថ្ម,120519,6,Dangkao,Phnom Penh ,11.4628713,104.8746508
883,Tien,ទៀន,120520,7,Mean Chey,Phnom Penh ,11.5344226,104.8804893
884,Chak Angrae Leu,ចាក់អង្រែលើ,120606,8,Mean Chey,Phnom Penh ,11.5183199,104.9242843
885,Chak Angrae Kraom,ចាក់អង្រែក្រោម,120607,8,Mean Chey,Phnom Penh ,11.504046,104.9330448
886,Stueng Mean chey 1,ស្ទឹងមានជ័យទី១,120608,8,Mean Chey,Phnom Penh ,11.5396478,104.8863279
887,Stueng Mean chey 2,ស្ទឹងមានជ័យទី២,120609,6,Mean Chey,Phnom Penh ,11.5393264,104.8923058
888,Stueng Mean chey 3,ស្ទឹងមានជ័យទី៣,120610,11,Mean Chey,Phnom Penh ,11.5396901,104.8863109
889,Boeng Tumpun 1,បឹងទំពុនទី១,120611,11,Mean Chey,Phnom Penh ,11.5291384,104.9111354
890,Boeng Tumpun 2,បឹងទំពុនទី២,120612,3,Russey Keo,Phnom Penh ,11.6165305,104.8901618
891,Svay Pak,ស្វាយប៉ាក,120703,3,Russey Keo,Phnom Penh ,11.6447913,104.8749908
892,Kilomaetr Lekh Prammuoy,គីឡូម៉ែត្រលេខ៦,120704,4,Russey Keo,Phnom Penh ,11.6224687,104.9105475
893,Ruessei Kaev,ឫស្សីកែវ,120706,4,Russey Keo,Phnom Penh ,11.6090258,104.9178088
894,Chrang Chamreh Ti Muoy,ច្រាំងចំរេះទី ១,120711,4,Russey Keo,Phnom Penh ,11.6332276,104.8989734
895,Chrang Chamreh Ti Pir,ច្រាំងចំរេះទី ២,120712,6,Russey Keo,Phnom Penh ,11.6332276,104.8989734
896,Tuol Sangkae 1,ទួលសង្កែទី១,120713,6,Russey Keo,Phnom Penh ,11.5928195,104.9114732
897,Tuol Sangkae 2,ទួលសង្កែទី២,120714,6,Saensokh,Phnom Penh ,11.599695,104.9020981
898,Phnom Penh Thmei,ភ្នំពេញថ្មី,120801,7,Saensokh,Phnom Penh ,11.5735098,104.8770566
899,Tuek Thla,ទឹកថ្លា,120802,13,Saensokh,Phnom Penh ,11.5516133,104.8711028
900,Khmuonh,ឃ្មួញ,120803,8,Saensokh,Phnom Penh ,11.6241531,104.8571368
901,Krang Thnong,ក្រាំងធ្នង់,120807,5,Saensokh,Phnom Penh ,11.5892498,104.8367063
902,Ou Baek K'am,អូរបែកក្អម,120808,8,Saensokh,Phnom Penh ,11.5499779,104.8870577
903,Kouk Khleang,គោកឃ្លាង,120809,13,Pur SenChey,Phnom Penh ,11.5392693,104.7871004
904,Trapeang Krasang,ត្រពាំងក្រសាំង,120901,11,Pur SenChey,Phnom Penh ,11.5496457,104.7954654
905,Samraong Kraom,សំរោងក្រោម,120906,8,Pur SenChey,Phnom Penh ,11.5741694,104.8075245
906,Chaom Chau 1,ចោមចៅទី១,120914,16,Pur SenChey,Phnom Penh ,11.5324756,104.8546663
907,Chaom Chau 2,ចោមចៅទី២,120915,14,Pur SenChey,Phnom Penh ,11.5053368,104.8306548
908,Chaom Chau 3,ចោមចៅទី៣,120916,8,Pur SenChey,Phnom Penh ,11.519958,104.8396248
909,Kakab 1,កាកាបទី១,120917,5,Pur SenChey,Phnom Penh ,11.5525318,104.8512993
910,Kakab 2,កាកាបទី២,120918,5,Chrouy Changvar,Phnom Penh ,11.5894218,104.9270911
911,Chrouy Changvar,ជ្រោយចង្វារ,121001,4,Chrouy Changvar,Phnom Penh ,11.5970701,104.9305742
912,Preaek Lieb,ព្រែកលៀប,121002,5,Chrouy Changvar,Phnom Penh ,11.6601389,104.9096846
913,Preaek Ta Sek,ព្រែកតាសេក,121003,5,Chrouy Changvar,Phnom Penh ,11.6502972,104.8863279
914,Kaoh Dach,កោះដាច់,121004,3,Chrouy Changvar,Phnom Penh ,11.6699776,104.9330448
915,Bak Kaeng,បាក់ខែង,121005,5,Praek Pnov,Phnom Penh ,11.6487396,104.8104424
916,Preaek Phnov,ព្រែកព្នៅ,121101,8,Praek Pnov,Phnom Penh ,11.6615504,104.8619725
917,Ponhea Pon,ពញាពន់,121102,4,Praek Pnov,Phnom Penh ,11.6551921,104.7929356
918,Samraong,សំរោង,121103,18,Praek Pnov,Phnom Penh ,11.6865875,104.8279512
919,Kouk Roka,គោករកា,121104,24,Praek Pnov,Phnom Penh ,11.6207538,104.8162784
920,Ponsang,ពន្សាំង,121105,3,Chbar Ampov,Phnom Penh ,11.5062147,104.9973028
921,Chhbar Ampov Ti Muoy,ច្បារអំពៅទី ១,121201,6,Chbar Ampov,Phnom Penh ,11.5300711,104.9374252
922,Chbar Ampov Ti Pir,ច្បារអំពៅទី ២,121202,6,Chbar Ampov,Phnom Penh ,11.535599,104.9374252
923,Nirouth,និរោធ,121203,6,Chbar Ampov,Phnom Penh ,11.5249332,104.9564084
924,Preaek Pra,ព្រែកប្រា,121204,5,Chbar Ampov,Phnom Penh ,11.5060476,104.9476466
925,Veal Sbov,វាលស្បូវ,121205,9,Chbar Ampov,Phnom Penh ,11.5269325,104.9710123
926,Preaek Aeng,ព្រែកឯង,121206,8,Chbar Ampov,Phnom Penh ,11.5322539,104.9937745
927,Kbal Kaoh,ក្បាលកោះ,121207,6,Chbar Ampov,Phnom Penh ,11.5249248,105.0163195
928,Preaek Thmei,ព្រែកថ្មី,121208,9,Boeng Keng Kang,Phnom Penh ,11.5500312,104.9257444
929,Boeng Keng Kang Ti Muoy,បឹងកេងកងទី ១,121301,9,Boeng Keng Kang,Phnom Penh ,11.5500312,104.9257444
930,Boeng Keng Kang Ti Pir,បឹងកេងកងទី ២,121302,9,Boeng Keng Kang,Phnom Penh ,11.5538306,104.9191743
931,Boeng Keng Kang Ti Bei,បឹងកេងកងទី ៣,121303,5,Boeng Keng Kang,Phnom Penh ,11.5477245,104.9169843
932,Olympic,អូឡាំពិក,121304,5,Boeng Keng Kang,Phnom Penh ,11.5500312,104.9257444
933,Tumnob Tuek,ទំនប់ទឹក,121305,7,Boeng Keng Kang,Phnom Penh ,11.5500312,104.9257444
934,Tuol Svay Prey Ti Muoy,ទួលស្វាយព្រៃទី ១,121306,11,Boeng Keng Kang,Phnom Penh ,11.5480296,104.9111445
935,Tuol Svay Prey Ti Pir,ទួលស្វាយព្រៃទី ២,121307,18,Kamboul,Phnom Penh ,11.5531348,104.9060349
936,Kamboul,កំបូល,121401,13,Kamboul,Phnom Penh ,11.5369436,104.7852769
937,Kantaok,កន្ទោក,121402,14,Kamboul,Phnom Penh ,11.5084024,104.7792751
938,Ovlaok,ឪឡោក,121403,18,Kamboul,Phnom Penh ,11.5312221,104.7760842
939,Snaor,ស្នោរ,121404,8,Kamboul,Phnom Penh ,11.5789046,104.7695962
940,Phleung Chheh Roteh,ភ្លើងឆេះរទេះ,121405,16,Kamboul,Phnom Penh ,11.5312221,104.7760842
941,Boeng Thum,បឹងធំ,121406,6,Kamboul,Phnom Penh ,11.5312221,104.7760842
942,Prateah Lang,ប្រទះឡាង,121407,3,Chey Saen,Preah Vihear ,13.64993,105.2604409
943,S'ang,ស្អាង,130101,3,Chey Saen,Preah Vihear ,13.64993,105.2604409
944,Tasu,តស៊ូ,130102,3,Chey Saen,Preah Vihear ,13.64993,105.2604409
945,Khyang,ខ្យង,130103,6,Chey Saen,Preah Vihear ,13.64993,105.2604409
946,Chrach,ច្រាច់,130104,3,Chey Saen,Preah Vihear ,13.5677621,105.3510452
947,Thmea,ធ្មា,130105,3,Chey Saen,Preah Vihear ,13.64993,105.2604409
948,Putrea,ពុទ្រា,130106,3,Chhaeb,Preah Vihear ,13.766021,105.4053436
949,Chhaeb Muoy,ឆែបមួយ,130201,4,Chhaeb,Preah Vihear ,13.7657394,105.4037674
950,Chhaeb Pir,ឆែបពីរ,130202,2,Chhaeb,Preah Vihear ,13.9024485,105.4569353
951,Sangkae Muoy,សង្កែមួយ,130203,3,Chhaeb,Preah Vihear ,13.7793735,105.3619337
952,Sangkae Pir,សង្កែពីរ,130204,3,Chhaeb,Preah Vihear ,13.7594475,105.2985978
953,Mlu Prey Muoy,ម្លូព្រៃមួយ,130205,2,Chhaeb,Preah Vihear ,13.8188366,105.187162
954,Mlu Prey Pir,ម្លូព្រៃពីរ,130206,5,Chhaeb,Preah Vihear ,13.7520487,105.1810141
955,Kampong Sralau Muoy,កំពង់ស្រឡៅមួយ,130207,4,Chhaeb,Preah Vihear ,14.0765231,105.7699321
956,Kampong Sralau Pir,កំពង់ស្រឡៅពីរ,130208,7,Choam Ksant,Preah Vihear ,13.9697345,105.844854
957,Choam Ksant,ជាំក្សាន្ដ,130301,7,Choam Ksant,Preah Vihear ,14.3581348,104.8850026
958,Tuek Kraham,ទឹកក្រហម,130302,2,Choam Ksant,Preah Vihear ,14.1637969,105.0461177
959,Pring Thum,ព្រីងធំ,130303,7,Choam Ksant,Preah Vihear ,13.9724043,104.8780655
960,Rumdaoh Srae,រំដោះស្រែ,130304,6,Choam Ksant,Preah Vihear ,13.5249095,105.0312768
961,Yeang,យាង,130305,7,Choam Ksant,Preah Vihear ,14.0645002,104.6742857
962,Kantuot,កន្ទួត,130306,7,Choam Ksant,Preah Vihear ,14.2125329,104.6232609
963,Sror Aem,ស្រអែម,130307,6,Choam Ksant,Preah Vihear ,14.2395371,104.7258443
964,Morokot,មរកត,130308,2,Kuleaen,Preah Vihear ,13.8171876,104.6966832
965,Kuleaen Tboung,គូលែនត្បូង,130401,2,Kuleaen,Preah Vihear ,13.7938083,104.675306
966,Kuleaen Cheung,គូលែនជើង,130402,5,Kuleaen,Preah Vihear ,13.8421085,104.6774867
967,Thmei,ថ្មី,130403,3,Kuleaen,Preah Vihear ,13.8652709,104.8244092
968,Phnum Penh,ភ្នំពេញ,130404,4,Kuleaen,Preah Vihear ,13.7737006,104.7238554
969,Phnum Tbaeng Pir,ភ្នំត្បែងពីរ,130405,7,Kuleaen,Preah Vihear ,13.6494792,104.7000576
970,Srayang,ស្រយង់,130406,6,Rovieng,Preah Vihear ,13.706418,104.542996
971,Robieb,របៀប,130501,4,Rovieng,Preah Vihear ,13.3841009,105.1102982
972,Reaksmei,រស្មី,130502,6,Rovieng,Preah Vihear ,13.3828624,105.1264503
973,Rohas,រហ័ស,130503,4,Rovieng,Preah Vihear ,13.3607871,105.1290095
974,Rung Roeang,រុងរឿង,130504,3,Rovieng,Preah Vihear ,13.3071578,105.1255344
975,Rik Reay,រីករាយ,130505,3,Rovieng,Preah Vihear ,13.4096602,105.142626
976,Ruos Roan,រួសរាន់,130506,5,Rovieng,Preah Vihear ,13.4371609,105.2003451
977,Rotanak,រតនៈ,130507,3,Rovieng,Preah Vihear ,13.3519233,105.2063717
978,Rieb Roy,រៀបរយ,130508,8,Rovieng,Preah Vihear ,13.35764,105.2848226
979,Reaksa,រក្សា,130509,4,Rovieng,Preah Vihear ,13.5571159,105.1290481
980,Rumdaoh,រំដោះ,130510,6,Rovieng,Preah Vihear ,13.5249095,105.0312768
981,Romtum,រមទម,130511,5,Rovieng,Preah Vihear ,13.4034277,105.0218758
982,Romoneiy,រមណីយ,130512,5,Sangkum Thmei,Preah Vihear ,13.5788464,104.9067648
983,Chamraeun,ចំរើន,130601,6,Sangkum Thmei,Preah Vihear ,13.5803445,104.909716
984,Ro'ang,រអាង,130602,2,Sangkum Thmei,Preah Vihear ,13.6251957,104.8985728
985,Phnum Tbaeng Muoy,ភ្នំត្បែងមួយ,130603,5,Sangkum Thmei,Preah Vihear ,13.6735405,104.8462001
986,Sdau,ស្ដៅ,130604,6,Sangkum Thmei,Preah Vihear ,13.5049296,104.827772
987,Ronak Ser,រណសិរ្ស,130605,3,Tbaeng Mean Chey,Preah Vihear ,13.8553958,105.0382076
988,Chhean Mukh,ឈានមុខ,130703,4,Tbaeng Mean Chey,Preah Vihear ,13.7804811,104.9012834
989,Pou,ពោធិ៍,130704,3,Tbaeng Mean Chey,Preah Vihear ,13.8666373,105.0162931
990,Prame,ប្រមេរុ,130705,2,Tbaeng Mean Chey,Preah Vihear ,13.839856,105.0652947
991,Preah Khleang,ព្រះឃ្លាំង,130706,10,Preah Vihear,Preah Vihear ,13.6196183,105.0305628
992,Kampong Pranak,កំពង់ប្រណាក,130801,10,Preah Vihear,Preah Vihear ,13.8114603,104.9781388
993,Pal Hal,ប៉ាលហាល,130802,14,Ba Phnum,Prey Veng ,11.2559068,105.4009178
994,Boeng Preah,បឹងព្រះ,140101,7,Ba Phnum,Prey Veng ,11.3249883,105.4420089
995,Cheung Phnum,ជើងភ្នំ,140102,14,Ba Phnum,Prey Veng ,11.2559068,105.4009178
996,Chheu Kach,ឈើកាច់,140103,12,Ba Phnum,Prey Veng ,11.2501468,105.3848449
997,Reaks Chey,រក្សជ័យ,140104,12,Ba Phnum,Prey Veng ,11.2559068,105.4009178
998,Roung Damrei,រោងដំរី,140105,15,Ba Phnum,Prey Veng ,11.2559068,105.4009178
999,Sdau Kaong,ស្ដៅកោង,140106,10,Ba Phnum,Prey Veng ,11.2365403,105.4592249
1000,Spueu Ka,ស្ពឺ ក,140107,6,Ba Phnum,Prey Veng ,11.2599407,105.4632323
1001,Spueu Kha,ស្ពឺ ខ,140108,18,Ba Phnum,Prey Veng ,11.2563468,105.5223697
1002,Theay,ធាយ,140109,26,Kamchay Mear,Prey Veng ,11.578148,105.6617813
1003,Cheach,ជាច,140201,10,Kamchay Mear,Prey Veng ,11.578148,105.6617813
1004,Doun Koeng,ដូនកឹង,140202,19,Kamchay Mear,Prey Veng ,11.5718537,105.5792842
1005,Kranhung,ក្រញូង,140203,11,Kamchay Mear,Prey Veng ,11.578148,105.6617813
1006,Krabau,ក្របៅ,140204,13,Kamchay Mear,Prey Veng ,11.578148,105.6617813
1007,Seang Khveang,ស៊ាងឃ្វាង,140205,17,Kamchay Mear,Prey Veng ,11.653491,105.5177132
1008,Smaong Khang Cheung,ស្មោងខាងជើង,140206,20,Kamchay Mear,Prey Veng ,11.6204504,105.6870238
1009,Smaong Khang Tboung,ស្មោងខាងត្បូង,140207,13,Kamchay Mear,Prey Veng ,11.4808305,105.6384154
1010,Trabaek,ត្របែក,140208,8,Kampong Trabaek,Prey Veng ,11.142049,105.4800382
1011,Ansaong,អន្សោង,140301,10,Kampong Trabaek,Prey Veng ,11.1266659,105.5422734
1012,Cham,ចាម,140302,12,Kampong Trabaek,Prey Veng ,10.9932037,105.5536827
1013,Cheang Daek,ជាងដែក,140303,9,Kampong Trabaek,Prey Veng ,11.0043601,105.5267567
1014,Chrey,ជ្រៃ,140304,9,Kampong Trabaek,Prey Veng ,11.5653486,105.5305851
1015,Kansoam Ak,កន្សោមអក,140305,12,Kampong Trabaek,Prey Veng ,11.1828291,105.5127682
1016,Kou Khchak,គោខ្ចក,140306,10,Kampong Trabaek,Prey Veng ,11.203287,105.5564075
1017,Kampong Trabaek,កំពង់ត្របែក,140307,11,Kampong Trabaek,Prey Veng ,11.1427348,105.4846184
1018,Peam Montear,ពាមមន្ទារ,140308,9,Kampong Trabaek,Prey Veng ,10.9541121,105.4981836
1019,Prasat,ប្រាសាទ,140309,9,Kampong Trabaek,Prey Veng ,11.147727,105.5426847
1020,Pratheat,ប្រធាតុ,140310,8,Kampong Trabaek,Prey Veng ,11.1173063,105.6131408
1021,Prey Chhor,ព្រៃឈរ,140311,8,Kampong Trabaek,Prey Veng ,11.1530235,105.5960639
1022,Prey Poun,ព្រៃពោន,140312,7,Kampong Trabaek,Prey Veng ,11.065567,105.5552553
1023,Thkov,ថ្កូវ,140313,7,Kanhchriech,Prey Veng ,11.0994889,105.5670304
1024,Chong Ampil,ចុងអំពិល,140401,11,Kanhchriech,Prey Veng ,11.6885153,105.5620927
1025,Kanhchriech,កញ្ជ្រៀច,140402,17,Kanhchriech,Prey Veng ,11.6885153,105.5620927
1026,Kdoeang Reay,ក្ដឿងរាយ,140403,12,Kanhchriech,Prey Veng ,11.485114,105.328098
1027,Kouk Kong Kaeut,គោកគង់កើត,140404,17,Kanhchriech,Prey Veng ,11.6885153,105.5620927
1028,Kouk Kong Lech,គោកគង់លិច,140405,16,Kanhchriech,Prey Veng ,11.6885153,105.5620927
1029,Preal,ព្រាល,140406,11,Kanhchriech,Prey Veng ,11.6885153,105.5620927
1030,Thma Pun,ថ្មពូន,140407,8,Kanhchriech,Prey Veng ,11.6797436,105.5778685
1031,Tnaot,ត្នោត,140408,9,Me Sang,Prey Veng ,11.3252727,105.5503683
1032,Angkor Sar,អង្គរសរ,140501,19,Me Sang,Prey Veng ,11.2510372,105.6188096
1033,Chres,ច្រេស,140502,18,Me Sang,Prey Veng ,11.3412069,105.6232827
1034,Chi Phoch,ជីផុច,140503,22,Me Sang,Prey Veng ,11.3271375,105.5463284
1035,Prey Khnes,ព្រៃឃ្នេស,140504,8,Me Sang,Prey Veng ,11.3671177,105.4909778
1036,Prey Rumdeng,ព្រៃរំដេង,140505,12,Me Sang,Prey Veng ,11.3074898,105.6018617
1037,Prey Totueng,ព្រៃទទឹង,140506,18,Me Sang,Prey Veng ,11.4329968,105.5964958
1038,Svay Chrum,ស្វាយជ្រុំ,140507,12,Me Sang,Prey Veng ,11.4186875,105.5530924
1039,Trapeang Srae,ត្រពាំងស្រែ,140508,4,Peam Chor,Prey Veng ,11.1072753,105.2238689
1040,Angkor Angk,អង្គរអង្គ,140601,5,Peam Chor,Prey Veng ,11.1072753,105.2238689
1041,Kampong Prasat,កំពង់ប្រាសាទ,140602,4,Peam Chor,Prey Veng ,11.1072753,105.2238689
1042,Kaoh Chek,កោះចេក,140603,4,Peam Chor,Prey Veng ,11.1072753,105.2238689
1043,Kaoh Roka,កោះរកា,140604,5,Peam Chor,Prey Veng ,11.1072753,105.2238689
