level,code1,code2,distance,longitude_1,latitude_1,longitude_2,latitude_2
3,KH020608,KH021301,15.028461100913516,103.38278839371543,12.89692020802733,103.25173472199228,12.853081649379375
3,KH020608,KH021303,12.962843667365856,103.38278839371543,12.89692020802733,103.31564016362863,12.800024958541194
3,KH020609,KH021304,10.570210574682964,103.37469031035766,12.710211353504866,103.28047052293374,12.686291482760925
3,KH020609,KH021401,7.981234867217598,103.37469031035766,12.710211353504866,103.38150057630853,12.638376957513785
3,KH020609,KH021405,16.85565893118921,103.37469031035766,12.710211353504866,103.30280005332486,12.575189706137316
3,KH020701,KH020702,11.603099634962376,102.97504069909446,12.909311836126443,102.9958657128999,12.806438704278342
3,KH020701,KH020704,14.509178284743134,102.97504069909446,12.909311836126443,102.84803371691498,12.868379409402493
3,KH020701,KH020705,18.947146000893152,102.97504069909446,12.909311836126443,102.81975187061731,12.987631624529095
3,KH020702,KH020703,17.26723456892188,102.9958657128999,12.806438704278342,102.84017307839298,12.774606960198453
3,KH020702,KH020704,17.449666668976544,102.9958657128999,12.806438704278342,102.84803371691498,12.868379409402493
3,KH020702,KH020903,10.930316432616566,102.9958657128999,12.806438704278342,102.9519457335163,12.717537625633518
3,KH020702,KH021305,18.403168467507992,102.9958657128999,12.806438704278342,103.16377946114187,12.7837314864009
3,KH020702,KH021306,26.37322588759845,102.9958657128999,12.806438704278342,103.13452312209658,12.610730744132647
3,KH020703,KH020704,10.408990107566227,102.84017307839298,12.774606960198453,102.84803371691498,12.868379409402493
3,KH020703,KH020903,13.681637886328524,102.84017307839298,12.774606960198453,102.9519457335163,12.717537625633518
3,KH020703,KH020906,14.506367465101953,102.84017307839298,12.774606960198453,102.73307176911727,12.696244395305893
3,KH020703,KH240102,16.53706737436307,102.84017307839298,12.774606960198453,102.690306209844,12.801265526005013
3,KH020704,KH020705,13.545126222244445,102.84803371691498,12.868379409402493,102.81975187061731,12.987631624529095
3,KH020704,KH240101,23.217192329749093,102.84803371691498,12.868379409402493,102.646608327851,12.797831783123568
3,KH020704,KH240102,18.66277449418369,102.84803371691498,12.868379409402493,102.690306209844,12.801265526005013
3,KH020704,KH240203,25.825020075851974,102.84803371691498,12.868379409402493,102.61405890307257,12.910856835115467
3,KH020704,KH240204,21.309959523721698,102.84803371691498,12.868379409402493,102.68438892448458,12.974853372304032
3,KH020705,KH021206,25.109666159288153,102.81975187061731,12.987631624529095,102.66225470946736,13.153991592321386
3,KH020705,KH240202,20.68170174996984,102.81975187061731,12.987631624529095,102.64022696173687,13.050573397589563
3,KH020705,KH240204,14.753800499865859,102.81975187061731,12.987631624529095,102.68438892448458,12.974853372304032
3,KH020801,KH020802,5.212854730735165,103.27541501780027,13.074758057545495,103.24549714359374,13.111638656819064
3,KH020801,KH020804,15.168065328777432,103.27541501780027,13.074758057545495,103.41094954802871,13.108625633777493
3,KH020801,KH020805,23.093448170518066,103.27541501780027,13.074758057545495,103.48828432045228,13.06959460122906
3,KH020801,KH020809,4.488172143632555,103.27541501780027,13.074758057545495,103.2560613953782,13.03889964588449
3,KH020802,KH020803,17.324381723034953,103.24549714359374,13.111638656819064,103.39501829638046,13.16685492880077
3,KH020802,KH020804,17.944212154386985,103.24549714359374,13.111638656819064,103.41094954802871,13.108625633777493
3,KH020803,KH020804,6.669566325338213,103.39501829638046,13.16685492880077,103.41094954802871,13.108625633777493
3,KH020804,KH020805,9.432990382387988,103.41094954802871,13.108625633777493,103.48828432045228,13.06959460122906
3,KH020805,KH020806,7.920596157853317,103.48828432045228,13.06959460122906,103.47002206872773,13.000274919099866
3,KH020805,KH020807,27.337455234493376,103.48828432045228,13.06959460122906,103.26624454546781,12.952727777359803
3,KH020805,KH020809,25.415049259079993,103.48828432045228,13.06959460122906,103.2560613953782,13.03889964588449
3,KH020806,KH020807,22.725968702076585,103.47002206872773,13.000274919099866,103.26624454546781,12.952727777359803
3,KH020806,KH021301,28.745058021346722,103.47002206872773,13.000274919099866,103.25173472199228,12.853081649379375
3,KH020807,KH020808,9.200424878593982,103.26624454546781,12.952727777359803,103.23032327446762,13.02806250304811
3,KH020807,KH020809,9.597028920652127,103.26624454546781,12.952727777359803,103.2560613953782,13.03889964588449
3,KH020807,KH020810,8.78096044926015,103.26624454546781,12.952727777359803,103.2045056050237,13.004050430112162
3,KH020807,KH021301,11.135719468093482,103.26624454546781,12.952727777359803,103.25173472199228,12.853081649379375
3,KH020808,KH020809,3.038365670441706,103.23032327446762,13.02806250304811,103.2560613953782,13.03889964588449
3,KH020808,KH020810,3.860108713560768,103.23032327446762,13.02806250304811,103.2045056050237,13.004050430112162
3,KH020901,KH020902,17.52520627136765,102.82323486563769,12.458221010205484,102.95417799521114,12.550651155387197
3,KH020901,KH020904,13.392170112833188,102.82323486563769,12.458221010205484,102.77648867714835,12.570227688667234
3,KH020901,KH150603,23.69808609056495,102.82323486563769,12.458221010205484,102.96651409813731,12.296815977353745
3,KH020901,KH150605,31.732388948639326,102.82323486563769,12.458221010205484,102.8327740563079,12.171527448791528
3,KH020902,KH020904,19.43100827158545,102.95417799521114,12.550651155387197,102.77648867714835,12.570227688667234
3,KH020902,KH020907,10.836003995691915,102.95417799521114,12.550651155387197,102.92028432305533,12.642771230261586
3,KH020902,KH021306,20.693432128110647,102.95417799521114,12.550651155387197,103.13452312209658,12.610730744132647
3,KH020902,KH150602,39.07842389050229,102.95417799521114,12.550651155387197,103.30038925548676,12.45543247967771
3,KH020902,KH150603,28.112707498110357,102.95417799521114,12.550651155387197,102.96651409813731,12.296815977353745
3,KH020903,KH020906,23.88847112991903,102.9519457335163,12.717537625633518,102.73307176911727,12.696244395305893
3,KH020903,KH020907,8.957735351480594,102.9519457335163,12.717537625633518,102.92028432305533,12.642771230261586
3,KH020903,KH021306,23.0860805551246,102.9519457335163,12.717537625633518,103.13452312209658,12.610730744132647
3,KH020904,KH020905,9.37143669112485,102.77648867714835,12.570227688667234,102.70813866988438,12.62189254807957
3,KH020904,KH020906,14.717262405554594,102.77648867714835,12.570227688667234,102.73307176911727,12.696244395305893
3,KH020904,KH020907,17.564446640124437,102.77648867714835,12.570227688667234,102.92028432305533,12.642771230261586
3,KH020905,KH020906,8.659831570200941,102.70813866988438,12.62189254807957,102.73307176911727,12.696244395305893
3,KH020906,KH020907,21.179172467720832,102.73307176911727,12.696244395305893,102.92028432305533,12.642771230261586
3,KH020906,KH240101,14.644554795194757,102.73307176911727,12.696244395305893,102.646608327851,12.797831783123568
3,KH020906,KH240102,12.512086962993285,102.73307176911727,12.696244395305893,102.690306209844,12.801265526005013
3,KH020906,KH240103,17.739183801730913,102.73307176911727,12.696244395305893,102.58259480813874,12.758618656016047
3,KH020906,KH240104,23.173817773280167,102.73307176911727,12.696244395305893,102.54154674016321,12.788620931948683
3,KH020907,KH021306,23.544227976634552,102.92028432305533,12.642771230261586,103.13452312209658,12.610730744132647
3,KH021001,KH021002,11.832192189498185,102.57211197936648,13.39142895303132,102.46399349438717,13.376156084579627
3,KH021001,KH021003,5.991925176469425,102.57211197936648,13.39142895303132,102.52516299276897,13.420079979205106
3,KH021001,KH021103,8.068615000022737,102.57211197936648,13.39142895303132,102.50557889022343,13.358633932776401
3,KH021002,KH021103,4.9040632124856325,102.46399349438717,13.376156084579627,102.50557889022343,13.358633932776401
3,KH021003,KH021004,1.9300178789871667,102.52516299276897,13.420079979205106,102.52749799994146,13.437374638838683
3,KH021004,KH021005,1.9332388594954295,102.52749799994146,13.437374638838683,102.51877287014133,13.452619700113358
3,KH021005,KH021006,2.1073261339630713,102.51877287014133,13.452619700113358,102.52852606012218,13.469102781018277
3,KH021101,KH021104,3.999254044740503,102.52286801387416,13.313970803681347,102.50270704456203,13.344251861309857
3,KH021101,KH021105,5.476012069301119,102.52286801387416,13.313970803681347,102.5265284205817,13.264603704243488
3,KH021102,KH021105,5.351894114361203,102.53671707995996,13.217269187958728,102.5265284205817,13.264603704243488
3,KH021102,KH021206,15.303752621450348,102.53671707995996,13.217269187958728,102.66225470946736,13.153991592321386
3,KH021103,KH021104,1.6212684166943943,102.50557889022343,13.358633932776401,102.50270704456203,13.344251861309857
3,KH021201,KH021202,10.703922756749261,102.53923891351612,13.022714171084667,102.47480456265981,13.096000323621636
3,KH021201,KH021203,8.881867768249124,102.53923891351612,13.022714171084667,102.5511856519058,13.102138985731624
3,KH021201,KH240201,6.438653582000884,102.53923891351612,13.022714171084667,102.5535854118041,12.966240498218253
3,KH021201,KH240202,11.379392252099416,102.53923891351612,13.022714171084667,102.64022696173687,13.050573397589563
3,KH021202,KH021203,8.31067955030558,102.47480456265981,13.096000323621636,102.5511856519058,13.102138985731624
3,KH021202,KH021204,5.081626591614928,102.47480456265981,13.096000323621636,102.48683464748451,13.14039405800879
3,KH021203,KH021204,8.160877763501711,102.5511856519058,13.102138985731624,102.48683464748451,13.14039405800879
3,KH021203,KH021206,13.339560721933324,102.5511856519058,13.102138985731624,102.66225470946736,13.153991592321386
3,KH021203,KH240202,11.215855634371753,102.5511856519058,13.102138985731624,102.64022696173687,13.050573397589563
3,KH021204,KH021205,4.395527609150218,102.48683464748451,13.14039405800879,102.46674097417248,13.174902308888845
3,KH021204,KH021206,19.07852389200133,102.48683464748451,13.14039405800879,102.66225470946736,13.153991592321386
3,KH021205,KH021206,21.322077388187616,102.46674097417248,13.174902308888845,102.66225470946736,13.153991592321386
3,KH021206,KH240202,11.687989190642343,102.66225470946736,13.153991592321386,102.64022696173687,13.050573397589563
3,KH021301,KH021302,9.86110580158785,103.25173472199228,12.853081649379375,103.26171170730174,12.764484200772287
3,KH021301,KH021303,9.087458460204944,103.25173472199228,12.853081649379375,103.31564016362863,12.800024958541194
3,KH021301,KH021305,12.249050077112686,103.25173472199228,12.853081649379375,103.16377946114187,12.7837314864009
3,KH021302,KH021303,7.053072252173244,103.26171170730174,12.764484200772287,103.31564016362863,12.800024958541194
3,KH021302,KH021304,8.886980481357568,103.26171170730174,12.764484200772287,103.28047052293374,12.686291482760925
3,KH021302,KH021305,10.84477373581887,103.26171170730174,12.764484200772287,103.16377946114187,12.7837314864009
3,KH021302,KH021306,21.912928464111936,103.26171170730174,12.764484200772287,103.13452312209658,12.610730744132647
3,KH021303,KH021304,13.149032072650668,103.31564016362863,12.800024958541194,103.28047052293374,12.686291482760925
3,KH021304,KH021306,17.923649008377993,103.28047052293374,12.686291482760925,103.13452312209658,12.610730744132647
3,KH021304,KH021405,12.528025184066292,103.28047052293374,12.686291482760925,103.30280005332486,12.575189706137316
3,KH021305,KH021306,19.400722217875146,103.16377946114187,12.7837314864009,103.13452312209658,12.610730744132647
3,KH021306,KH021405,18.702727346168547,103.13452312209658,12.610730744132647,103.30280005332486,12.575189706137316
3,KH021306,KH150602,24.90238075191886,103.13452312209658,12.610730744132647,103.30038925548676,12.45543247967771
3,KH021401,KH021402,9.447949371768072,103.38150057630853,12.638376957513785,103.44383111675144,12.578827492553474
3,KH021401,KH021405,11.04462357624853,103.38150057630853,12.638376957513785,103.30280005332486,12.575189706137316
3,KH021402,KH021404,7.737859846286466,103.44383111675144,12.578827492553474,103.51503475818234,12.578016593563934
3,KH021402,KH021405,15.330499569600452,103.44383111675144,12.578827492553474,103.30280005332486,12.575189706137316
3,KH021402,KH150109,20.94066424546721,103.44383111675144,12.578827492553474,103.60522689689807,12.47544321044356
3,KH021402,KH150602,20.72234698970818,103.44383111675144,12.578827492553474,103.30038925548676,12.45543247967771
3,KH021403,KH021404,8.034818280795564,103.58820706373403,12.567580322017823,103.51503475818234,12.578016593563934
3,KH021403,KH150106,9.383217464254303,103.58820706373403,12.567580322017823,103.67019212764603,12.594208560487681
3,KH021403,KH150109,10.359308716610277,103.58820706373403,12.567580322017823,103.60522689689807,12.47544321044356
3,KH021404,KH150109,14.995151879823988,103.51503475818234,12.578016593563934,103.60522689689807,12.47544321044356
3,KH021405,KH150602,13.250906363482823,103.30280005332486,12.575189706137316,103.30038925548676,12.45543247967771
3,KH030101,KH030102,9.156750420817541,104.90325231462634,11.964267590756275,104.98336212264424,11.939170312761876
3,KH030101,KH030103,7.8845047014822836,104.90325231462634,11.964267590756275,104.94479545295842,11.905901175300519
3,KH030101,KH030105,7.533460742054066,104.90325231462634,11.964267590756275,104.91666006184177,12.031076933908924
3,KH030101,KH030106,9.08471421369153,104.90325231462634,11.964267590756275,104.96953840483916,12.014124076998268
3,KH030101,KH030107,10.12168245843529,104.90325231462634,11.964267590756275,104.86993456897747,11.878854136865973
3,KH030101,KH040501,7.696338853613118,104.90325231462634,11.964267590756275,104.839660978915,11.99461094298581
3,KH030102,KH030103,5.585218642141791,104.98336212264424,11.939170312761876,104.94479545295842,11.905901175300519
3,KH030102,KH030106,8.427124503116008,104.98336212264424,11.939170312761876,104.96953840483916,12.014124076998268
3,KH030102,KH030301,9.521162773584342,104.98336212264424,11.939170312761876,105.01356054696495,12.019941386057587
3,KH030102,KH030302,10.034209203855724,104.98336212264424,11.939170312761876,104.99107883220437,12.029558638799852
3,KH030102,KH030705,5.044495908901106,104.98336212264424,11.939170312761876,105.02266398079017,11.91505234601577
3,KH030103,KH030107,8.687261816744089,104.94479545295842,11.905901175300519,104.86993456897747,11.878854136865973
3,KH030103,KH030109,6.67545903465325,104.94479545295842,11.905901175300519,104.92329566602055,11.849393263908953
3,KH030103,KH030705,8.543066758549816,104.94479545295842,11.905901175300519,105.02266398079017,11.91505234601577
3,KH030103,KH080707,7.554939470376174,104.94479545295842,11.905901175300519,104.99490329359347,11.858691118237672
3,KH030103,KH080708,7.060660554241294,104.94479545295842,11.905901175300519,104.97662908620403,11.850305225742662
3,KH030104,KH030105,5.107897460473682,104.95588602883703,12.056401337861397,104.91666006184177,12.031076933908924
3,KH030104,KH030106,4.907400209478025,104.95588602883703,12.056401337861397,104.96953840483916,12.014124076998268
3,KH030104,KH030110,5.0668687029002815,104.95588602883703,12.056401337861397,104.92247734709542,12.08828870233871
3,KH030104,KH030112,5.268689038822016,104.95588602883703,12.056401337861397,104.98871237378545,12.091396071091934
3,KH030104,KH030302,4.847832103882481,104.95588602883703,12.056401337861397,104.99107883220437,12.029558638799852
3,KH030105,KH030106,6.055811204702594,104.91666006184177,12.031076933908924,104.96953840483916,12.014124076998268
3,KH030105,KH030110,6.360538091718373,104.91666006184177,12.031076933908924,104.92247734709542,12.08828870233871
3,KH030105,KH040501,9.30489839823699,104.91666006184177,12.031076933908924,104.839660978915,11.99461094298581
3,KH030106,KH030302,2.9012380710593138,104.96953840483916,12.014124076998268,104.99107883220437,12.029558638799852
3,KH030107,KH030109,6.665159416077313,104.86993456897747,11.878854136865973,104.92329566602055,11.849393263908953
3,KH030107,KH040501,13.22301894993673,104.86993456897747,11.878854136865973,104.839660978915,11.99461094298581
3,KH030107,KH080710,15.240630908504787,104.86993456897747,11.878854136865973,104.89417988515177,11.743166740773628
3,KH030107,KH080904,12.175957854637433,104.86993456897747,11.878854136865973,104.8535904512584,11.769968855502265
3,KH030107,KH080905,6.79423180444924,104.86993456897747,11.878854136865973,104.81311620323801,11.853547787133316
3,KH030108,KH030110,11.316441964326163,104.99595779817301,12.160654477737708,104.92247734709542,12.08828870233871
3,KH030108,KH030111,7.221082742248222,104.99595779817301,12.160654477737708,104.93589079684018,12.188382544609956
3,KH030108,KH030112,7.702078652558966,104.99595779817301,12.160654477737708,104.98871237378545,12.091396071091934
3,KH030108,KH030305,6.94129751447261,104.99595779817301,12.160654477737708,105.0528441260439,12.189028781108643
3,KH030108,KH030307,7.168358334206731,104.99595779817301,12.160654477737708,105.04900969724875,12.122258776687202
3,KH030108,KH060113,10.31165894651313,104.99595779817301,12.160654477737708,105.04591721954823,12.239859979855632
3,KH030109,KH080708,5.812221163764576,104.92329566602055,11.849393263908953,104.97662908620403,11.850305225742662
3,KH030109,KH080710,12.171745116116792,104.92329566602055,11.849393263908953,104.89417988515177,11.743166740773628
3,KH030109,KH080711,3.548847868448548,104.92329566602055,11.849393263908953,104.94278105065105,11.823687569443459
3,KH030110,KH030111,11.1685611373781,104.92247734709542,12.08828870233871,104.93589079684018,12.188382544609956
3,KH030110,KH030112,7.218961190494991,104.92247734709542,12.08828870233871,104.98871237378545,12.091396071091934
3,KH030110,KH040201,9.42741906573849,104.92247734709542,12.08828870233871,104.84959348274472,12.134318677505894
3,KH030110,KH040202,12.380156182270039,104.92247734709542,12.08828870233871,104.8088153670916,12.084796770984632
3,KH030110,KH040501,13.737004713298608,104.92247734709542,12.08828870233871,104.839660978915,11.99461094298581
3,KH030111,KH040201,11.134900893798894,104.93589079684018,12.188382544609956,104.84959348274472,12.134318677505894
3,KH030111,KH040204,12.461772821529065,104.93589079684018,12.188382544609956,104.83038925000183,12.232199926266333
3,KH030111,KH040205,6.874473754536074,104.93589079684018,12.188382544609956,104.87538801160795,12.170525066546478
3,KH030111,KH060113,13.257931513123063,104.93589079684018,12.188382544609956,105.04591721954823,12.239859979855632
3,KH030111,KH060115,12.148012737942778,104.93589079684018,12.188382544609956,104.96854211031986,12.293395093770178
3,KH030112,KH030302,6.845478607750062,104.98871237378545,12.091396071091934,104.99107883220437,12.029558638799852
3,KH030112,KH030307,7.398756861723728,104.98871237378545,12.091396071091934,105.04900969724875,12.122258776687202
3,KH030201,KH030207,8.295812963988231,105.3352524429315,12.17132380579273,105.29895821591383,12.237270839222521
3,KH030201,KH030610,9.679598137976573,105.3352524429315,12.17132380579273,105.37457634734999,12.092843437864165
3,KH030201,KH030613,11.681654823401804,105.3352524429315,12.17132380579273,105.43972854075031,12.147133001404379
3,KH030201,KH031302,18.041966053116084,105.3352524429315,12.17132380579273,105.1699459487379,12.159106964856855
3,KH030201,KH031313,9.56616393971767,105.3352524429315,12.17132380579273,105.24931657013248,12.153170738107022
3,KH030201,KH031315,9.034478389093247,105.3352524429315,12.17132380579273,105.30744462540771,12.094374934774356
3,KH030201,KH031512,13.278586504497065,105.3352524429315,12.17132380579273,105.41706127738557,12.260387978119821
3,KH030201,KH031513,15.646296392651633,105.3352524429315,12.17132380579273,105.47058592665005,12.219078257497795
3,KH030202,KH030204,9.052851828212795,105.20109163948453,12.344868744136333,105.28394590527998,12.352701976579764
3,KH030202,KH030206,8.736768802272477,105.20109163948453,12.344868744136333,105.25525828773945,12.286553960133142
3,KH030202,KH030208,5.212822423920893,105.20109163948453,12.344868744136333,105.22878729635624,12.383327931042299
3,KH030202,KH060107,8.290377051296336,105.20109163948453,12.344868744136333,105.14775252416408,12.39841016021631
3,KH030202,KH060110,15.579767500741342,105.20109163948453,12.344868744136333,105.31790222312443,12.4264114062642
3,KH030202,KH060112,8.520959149056512,105.20109163948453,12.344868744136333,105.14529133472388,12.29080729609063
3,KH030202,KH060118,20.03033379622777,105.20109163948453,12.344868744136333,105.0169313729202,12.343472401550558
3,KH030203,KH030205,4.860371478634219,105.35808932424155,12.313037495869047,105.32763797106351,12.34519193742094
3,KH030203,KH030206,11.563344349763122,105.35808932424155,12.313037495869047,105.25525828773945,12.286553960133142
3,KH030203,KH030207,10.565726950825047,105.35808932424155,12.313037495869047,105.29895821591383,12.237270839222521
3,KH030203,KH031503,13.520603462533614,105.35808932424155,12.313037495869047,105.439614994958,12.405308559596916
3,KH030203,KH031505,6.3242999527820425,105.35808932424155,12.313037495869047,105.4160324095333,12.31775570477366
3,KH030203,KH031512,8.664833851929128,105.35808932424155,12.313037495869047,105.41706127738557,12.260387978119821
3,KH030204,KH030205,4.82405252044943,105.28394590527998,12.352701976579764,105.32763797106351,12.34519193742094
3,KH030204,KH030206,7.9551584880502695,105.28394590527998,12.352701976579764,105.25525828773945,12.286553960133142
3,KH030204,KH060110,8.951243910693735,105.28394590527998,12.352701976579764,105.31790222312443,12.4264114062642
3,KH030205,KH030206,10.201155210282346,105.32763797106351,12.34519193742094,105.25525828773945,12.286553960133142
3,KH030205,KH031503,13.875113202054866,105.32763797106351,12.34519193742094,105.439614994958,12.405308559596916
3,KH030205,KH031505,10.082162067352295,105.32763797106351,12.34519193742094,105.4160324095333,12.31775570477366
3,KH030205,KH060110,9.047095155677592,105.32763797106351,12.34519193742094,105.31790222312443,12.4264114062642
3,KH030206,KH030207,7.233784229732474,105.25525828773945,12.286553960133142,105.29895821591383,12.237270839222521
3,KH030206,KH060106,10.667782050634754,105.25525828773945,12.286553960133142,105.16177663936097,12.257442708917875
3,KH030206,KH060112,11.972048104297363,105.25525828773945,12.286553960133142,105.14529133472388,12.29080729609063
3,KH030207,KH031302,16.48855807453341,105.29895821591383,12.237270839222521,105.1699459487379,12.159106964856855
3,KH030207,KH031505,15.540027217538613,105.29895821591383,12.237270839222521,105.4160324095333,12.31775570477366
3,KH030207,KH031512,13.101821104583953,105.29895821591383,12.237270839222521,105.41706127738557,12.260387978119821
3,KH030207,KH060106,15.0915681824652,105.29895821591383,12.237270839222521,105.16177663936097,12.257442708917875
3,KH030207,KH060116,14.188509656176228,105.29895821591383,12.237270839222521,105.16957104629762,12.221336250132355
3,KH030208,KH060107,8.968548323127836,105.22878729635624,12.383327931042299,105.14775252416408,12.39841016021631
3,KH030208,KH060110,10.798823471005331,105.22878729635624,12.383327931042299,105.31790222312443,12.4264114062642
3,KH030301,KH030302,2.6692729193175193,105.01356054696495,12.019941386057587,104.99107883220437,12.029558638799852
3,KH030301,KH030303,3.1350204157592154,105.01356054696495,12.019941386057587,105.04216629310714,12.023139534082626
3,KH030301,KH030307,11.95856682749183,105.01356054696495,12.019941386057587,105.04900969724875,12.122258776687202
3,KH030301,KH030705,11.645325201608888,105.01356054696495,12.019941386057587,105.02266398079017,11.91505234601577
3,KH030302,KH030307,12.039060049050375,104.99107883220437,12.029558638799852,105.04900969724875,12.122258776687202
3,KH030303,KH030307,10.990139138356593,105.04216629310714,12.023139534082626,105.04900969724875,12.122258776687202
3,KH030303,KH030308,2.7882407488658765,105.04216629310714,12.023139534082626,105.0674587182614,12.027068507067767
3,KH030303,KH030309,8.032663937766436,105.04216629310714,12.023139534082626,105.09142465189667,12.077195298455468
3,KH030303,KH030705,12.144030076949266,105.04216629310714,12.023139534082626,105.02266398079017,11.91505234601577
3,KH030303,KH030707,9.599711454685597,105.04216629310714,12.023139534082626,105.09425800776017,11.953135483838214
3,KH030304,KH030308,2.8050863868342173,105.09234677180514,12.02052690382832,105.0674587182614,12.027068507067767
3,KH030304,KH030309,6.2696134712166165,105.09234677180514,12.02052690382832,105.09142465189667,12.077195298455468
3,KH030304,KH030707,7.457891493227693,105.09234677180514,12.02052690382832,105.09425800776017,11.953135483838214
3,KH030304,KH031311,3.758365202527947,105.09234677180514,12.02052690382832,105.12635611949601,12.026316765144218
3,KH030304,KH031312,6.873592908505789,105.09234677180514,12.02052690382832,105.14400886488896,12.056233107328676
3,KH030305,KH030306,6.943936724366252,105.0528441260439,12.189028781108643,105.11544037855712,12.17686285914273
3,KH030305,KH030307,7.3981139926133,105.0528441260439,12.189028781108643,105.04900969724875,12.122258776687202
3,KH030305,KH060113,5.673444196379495,105.0528441260439,12.189028781108643,105.04591721954823,12.239859979855632
3,KH030306,KH030307,9.421633277365416,105.11544037855712,12.17686285914273,105.04900969724875,12.122258776687202
3,KH030306,KH030310,7.084963715782601,105.11544037855712,12.17686285914273,105.10889460377513,12.11314173935008
3,KH030306,KH031302,6.248838203156438,105.11544037855712,12.17686285914273,105.1699459487379,12.159106964856855
3,KH030306,KH060113,10.286008316582317,105.11544037855712,12.17686285914273,105.04591721954823,12.239859979855632
3,KH030306,KH060114,7.794038638308145,105.11544037855712,12.17686285914273,105.0938551920203,12.244042577177131
3,KH030306,KH060116,7.674888872999529,105.11544037855712,12.17686285914273,105.16957104629762,12.221336250132355
3,KH030307,KH030309,6.794937523389592,105.04900969724875,12.122258776687202,105.09142465189667,12.077195298455468
3,KH030307,KH030310,6.596340185058504,105.04900969724875,12.122258776687202,105.10889460377513,12.11314173935008
3,KH030308,KH030309,6.128461992819215,105.0674587182614,12.027068507067767,105.09142465189667,12.077195298455468
3,KH030308,KH030707,8.683801339464448,105.0674587182614,12.027068507067767,105.09425800776017,11.953135483838214
3,KH030309,KH030310,4.407906349729506,105.09142465189667,12.077195298455468,105.10889460377513,12.11314173935008
3,KH030309,KH031310,6.029498208946253,105.09142465189667,12.077195298455468,105.14637955411482,12.08395483192607
3,KH030309,KH031311,6.792927249789272,105.09142465189667,12.077195298455468,105.12635611949601,12.026316765144218
3,KH030309,KH031312,6.176941158159176,105.09142465189667,12.077195298455468,105.14400886488896,12.056233107328676
3,KH030310,KH031302,8.367524614055167,105.10889460377513,12.11314173935008,105.1699459487379,12.159106964856855
3,KH030310,KH031310,5.203564601748819,105.10889460377513,12.11314173935008,105.14637955411482,12.08395483192607
3,KH030501,KH030502,1.268474671280907,105.4626632269533,12.005304061062587,105.46275649467766,11.993837709731984
3,KH030501,KH030504,2.1258532825615992,105.4626632269533,12.005304061062587,105.45892786826361,11.986441956096886
3,KH030501,KH030601,5.278343367196403,105.4626632269533,12.005304061062587,105.41419850334982,12.005971355005508
3,KH030501,KH030611,3.943340908625772,105.4626632269533,12.005304061062587,105.45903600061311,12.040771624957548
3,KH030501,KH250704,5.34949458944396,105.4626632269533,12.005304061062587,105.51163319248523,12.00911957545949
3,KH030501,KH250714,6.79833355831231,105.4626632269533,12.005304061062587,105.49216292840717,11.951144581273269
3,KH030502,KH030504,0.9182604078527044,105.46275649467766,11.993837709731984,105.45892786826361,11.986441956096886
3,KH030502,KH250714,5.7063606952363894,105.46275649467766,11.993837709731984,105.49216292840717,11.951144581273269
3,KH030503,KH030504,3.315161033202201,105.42943108387536,11.97904119277,105.45892786826361,11.986441956096886
3,KH030503,KH030601,3.4098213945943177,105.42943108387536,11.97904119277,105.41419850334982,12.005971355005508
3,KH030503,KH030605,3.4946339366806907,105.42943108387536,11.97904119277,105.44415810147402,11.950974722945139
3,KH030503,KH030606,3.570851544973239,105.42943108387536,11.97904119277,105.40328563419537,11.959564734365605
3,KH030504,KH030601,5.328789668671461,105.45892786826361,11.986441956096886,105.41419850334982,12.005971355005508
3,KH030504,KH030605,4.240434237523599,105.45892786826361,11.986441956096886,105.44415810147402,11.950974722945139
3,KH030504,KH250714,5.3244150926068485,105.45892786826361,11.986441956096886,105.49216292840717,11.951144581273269
3,KH030601,KH030606,5.269385383901527,105.41419850334982,12.005971355005508,105.40328563419537,11.959564734365605
3,KH030601,KH030609,5.362509502649924,105.41419850334982,12.005971355005508,105.39086307679676,12.04865933399922
3,KH030601,KH030611,6.217631866791439,105.41419850334982,12.005971355005508,105.45903600061311,12.040771624957548
3,KH030601,KH030615,5.8996530236019895,105.41419850334982,12.005971355005508,105.36008002770849,12.003544592883449
3,KH030602,KH030612,4.381162026131604,105.50993300884912,12.148109672770406,105.5083474302317,12.108536085000576
3,KH030602,KH030613,7.642031045700205,105.50993300884912,12.148109672770406,105.43972854075031,12.147133001404379
3,KH030602,KH031509,4.8811545409500825,105.50993300884912,12.148109672770406,105.52015774408382,12.191071690728599
3,KH030602,KH031513,8.942675052427079,105.50993300884912,12.148109672770406,105.47058592665005,12.219078257497795
3,KH030602,KH250203,5.981610946675449,105.50993300884912,12.148109672770406,105.56126592382347,12.128805365536078
3,KH030602,KH250204,3.9676232694345273,105.50993300884912,12.148109672770406,105.54638340271055,12.148521933632006
3,KH030603,KH030607,5.3309499732140715,105.48407013350064,12.090213039573962,105.51942506654946,12.056872889712558
3,KH030603,KH030611,6.110874891551999,105.48407013350064,12.090213039573962,105.45903600061311,12.040771624957548
3,KH030603,KH030612,3.330675352174283,105.48407013350064,12.090213039573962,105.5083474302317,12.108536085000576
3,KH030603,KH030613,7.933851247360898,105.48407013350064,12.090213039573962,105.43972854075031,12.147133001404379
3,KH030603,KH030614,5.5997261944406125,105.48407013350064,12.090213039573962,105.43299347671957,12.084238692282398
